index2,nAtom,nHeavyAtom,nH,nB,nC,nN,nO,nS,nP,nF,nCl,nBr,nI,nX,nBonds,nBonds2,nBondsS,nBondsS2,nBondsS3,nBondsD,nBondsD2,nBondsT,nBondsQ,nBondsM,nRing,n3Ring,n4Ring,n5Ring,n6Ring,n7Ring,n8Ring,n9Ring,n10Ring,n11Ring,n12Ring,nG12Ring,nFRing,nF4Ring,nF5Ring,nF6Ring,nF7Ring,nF8Ring,nF9Ring,nF10Ring,nF11Ring,nF12Ring,nFG12Ring,nTRing,nT4Ring,nT5Ring,nT6Ring,nT7Ring,nT8Ring,nT9Ring,nT10Ring,nT11Ring,nT12Ring,nTG12Ring,nHeteroRing,n3HeteroRing,n4HeteroRing,n5HeteroRing,n6HeteroRing,n7HeteroRing,n8HeteroRing,n9HeteroRing,n10HeteroRing,n11HeteroRing,n12HeteroRing,nG12HeteroRing,nFHeteroRing,nF4HeteroRing,nF5HeteroRing,nF6HeteroRing,nF7HeteroRing,nF8HeteroRing,nF9HeteroRing,nF10HeteroRing,nF11HeteroRing,nF12HeteroRing,nFG12HeteroRing,nTHeteroRing,nT4HeteroRing,nT5HeteroRing,nT6HeteroRing,nT7HeteroRing,nT8HeteroRing,nT9HeteroRing,nT10HeteroRing,nT11HeteroRing,nT12HeteroRing,nTG12HeteroRing,protein,set,decoy_name
1505,20,11,9,0,7,2,2,0,0,0.0,0.0,0.0,0.0,0.0,11.0,20.0,19.0,13.0,4.0,1.0,1.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2hj4,set2,ligand_decoy_161
1506,20,11,9,0,7,2,2,0,0,0.0,0.0,0.0,0.0,0.0,11.0,20.0,19.0,13.0,4.0,1.0,1.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2hj4,set2,ligand_decoy_320
1507,66,35,31,0,27,0,6,0,0,0.0,2.0,0.0,0.0,2.0,39.0,70.0,65.0,60.0,29.0,5.0,5.0,0.0,0.0,10.0,5.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,11.0,0.0,2.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1sr7,set2,ligand_decoy_1
1508,66,35,31,0,27,0,6,0,0,0.0,2.0,0.0,0.0,2.0,39.0,70.0,65.0,60.0,29.0,5.0,5.0,0.0,0.0,10.0,5.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,11.0,0.0,2.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1sr7,set2,ligand_decoy_42
1509,66,35,31,0,27,0,6,0,0,0.0,2.0,0.0,0.0,2.0,39.0,70.0,65.0,60.0,29.0,5.0,5.0,0.0,0.0,10.0,5.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,11.0,0.0,2.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1sr7,set2,ligand_decoy_434
1510,66,35,31,0,27,0,6,0,0,0.0,2.0,0.0,0.0,2.0,39.0,70.0,65.0,60.0,29.0,5.0,5.0,0.0,0.0,10.0,5.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,11.0,0.0,2.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1sr7,set2,ligand_decoy_308
1511,66,35,31,0,27,0,6,0,0,0.0,2.0,0.0,0.0,2.0,39.0,70.0,65.0,60.0,29.0,5.0,5.0,0.0,0.0,10.0,5.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,11.0,0.0,2.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1sr7,set2,ligand_decoy_106
1512,66,35,31,0,27,0,6,0,0,0.0,2.0,0.0,0.0,2.0,39.0,70.0,65.0,60.0,29.0,5.0,5.0,0.0,0.0,10.0,5.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,11.0,0.0,2.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1sr7,set2,ligand_decoy_159
1513,66,35,31,0,27,0,6,0,0,0.0,2.0,0.0,0.0,2.0,39.0,70.0,65.0,60.0,29.0,5.0,5.0,0.0,0.0,10.0,5.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,11.0,0.0,2.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1sr7,set2,ligand_decoy_12
1514,66,35,31,0,27,0,6,0,0,0.0,2.0,0.0,0.0,2.0,39.0,70.0,65.0,60.0,29.0,5.0,5.0,0.0,0.0,10.0,5.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,11.0,0.0,2.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1sr7,set2,ligand_decoy_231
1515,66,35,31,0,27,0,6,0,0,0.0,2.0,0.0,0.0,2.0,39.0,70.0,65.0,60.0,29.0,5.0,5.0,0.0,0.0,10.0,5.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,11.0,0.0,2.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1sr7,set2,ligand_decoy_333
1516,66,35,31,0,27,0,6,0,0,0.0,2.0,0.0,0.0,2.0,39.0,70.0,65.0,60.0,29.0,5.0,5.0,0.0,0.0,10.0,5.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,11.0,0.0,2.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1sr7,set2,ligand_decoy_455
1517,66,35,31,0,27,0,6,0,0,0.0,2.0,0.0,0.0,2.0,39.0,70.0,65.0,60.0,29.0,5.0,5.0,0.0,0.0,10.0,5.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,11.0,0.0,2.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1sr7,set2,ligand_decoy_62
1518,16,11,5,0,5,2,4,0,0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,12.0,12.0,7.0,4.0,4.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1xge,set2,ligand_decoy_1
1519,16,11,5,0,5,2,4,0,0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,12.0,12.0,7.0,4.0,4.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1xge,set2,ligand_decoy_64
1520,16,11,5,0,5,2,4,0,0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,12.0,12.0,7.0,4.0,4.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1xge,set2,ligand_decoy_36
1521,16,11,5,0,5,2,4,0,0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,12.0,12.0,7.0,4.0,4.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1xge,set2,ligand_decoy_287
1522,16,11,5,0,5,2,4,0,0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,12.0,12.0,7.0,4.0,4.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1xge,set2,ligand_decoy_227
1523,16,11,5,0,5,2,4,0,0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,12.0,12.0,7.0,4.0,4.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1xge,set2,ligand_decoy_9
1524,16,11,5,0,5,2,4,0,0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,12.0,12.0,7.0,4.0,4.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1xge,set2,ligand_decoy_421
1525,16,11,5,0,5,2,4,0,0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,12.0,12.0,7.0,4.0,4.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1xge,set2,ligand_decoy_187
1526,16,11,5,0,5,2,4,0,0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,12.0,12.0,7.0,4.0,4.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1xge,set2,ligand_decoy_172
1527,16,11,5,0,5,2,4,0,0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,12.0,12.0,7.0,4.0,4.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1xge,set2,ligand_decoy_393
1528,16,11,5,0,5,2,4,0,0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,12.0,12.0,7.0,4.0,4.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1xge,set2,ligand_decoy_250
1529,41,20,21,0,14,2,4,0,0,0.0,0.0,0.0,0.0,0.0,21.0,42.0,41.0,35.0,14.0,1.0,1.0,0.0,0.0,7.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3ddg,set1,ligand_decoy_1
1530,41,20,21,0,14,2,4,0,0,0.0,0.0,0.0,0.0,0.0,21.0,42.0,41.0,35.0,14.0,1.0,1.0,0.0,0.0,7.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3ddg,set1,ligand_decoy_163
1531,41,20,21,0,14,2,4,0,0,0.0,0.0,0.0,0.0,0.0,21.0,42.0,41.0,35.0,14.0,1.0,1.0,0.0,0.0,7.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3ddg,set1,ligand_decoy_238
1532,41,20,21,0,14,2,4,0,0,0.0,0.0,0.0,0.0,0.0,21.0,42.0,41.0,35.0,14.0,1.0,1.0,0.0,0.0,7.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3ddg,set1,ligand_decoy_36
1533,41,20,21,0,14,2,4,0,0,0.0,0.0,0.0,0.0,0.0,21.0,42.0,41.0,35.0,14.0,1.0,1.0,0.0,0.0,7.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3ddg,set1,ligand_decoy_14
1534,41,20,21,0,14,2,4,0,0,0.0,0.0,0.0,0.0,0.0,21.0,42.0,41.0,35.0,14.0,1.0,1.0,0.0,0.0,7.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3ddg,set1,ligand_decoy_441
1535,41,20,21,0,14,2,4,0,0,0.0,0.0,0.0,0.0,0.0,21.0,42.0,41.0,35.0,14.0,1.0,1.0,0.0,0.0,7.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3ddg,set1,ligand_decoy_100
1536,41,20,21,0,14,2,4,0,0,0.0,0.0,0.0,0.0,0.0,21.0,42.0,41.0,35.0,14.0,1.0,1.0,0.0,0.0,7.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3ddg,set1,ligand_decoy_239
1537,41,20,21,0,14,2,4,0,0,0.0,0.0,0.0,0.0,0.0,21.0,42.0,41.0,35.0,14.0,1.0,1.0,0.0,0.0,7.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3ddg,set1,ligand_decoy_57
1538,41,20,21,0,14,2,4,0,0,0.0,0.0,0.0,0.0,0.0,21.0,42.0,41.0,35.0,14.0,1.0,1.0,0.0,0.0,7.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3ddg,set1,ligand_decoy_333
1539,41,20,21,0,14,2,4,0,0,0.0,0.0,0.0,0.0,0.0,21.0,42.0,41.0,35.0,14.0,1.0,1.0,0.0,0.0,7.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3ddg,set1,ligand_decoy_257
