index2,vina,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,delta_rf,nro_protein,protein,nro_decoy,decoy_name
2064,1.7618356451,-9.5967704479,-0.3601509249,3.5,19.0,3.5,0.0,-0.0645617898,-0.635055642,4.0,-20.8721621004,0.0,16.5266,74.729,12.1064,30.9937,33.8044,22.9072,52.9431,0.0,244.0104,1.76,128,1nc3,426,ligand_decoy_451
2065,1.5400135993,-10.716244890599999,-0.2437093874,3.5,19.0,3.5,0.0,-0.0467746573,-0.8338167622,4.0,-14.7331148568,13.0872,23.9832,92.916,50.6621,87.1168,94.3913,136.1484,124.2882,0.0,622.5932,1.66,128,1nc3,14,ligand_decoy_205
2066,0.9137304977,-28.9425985375,-0.5885670458,3.5,19.0,3.5,0.0,-0.1142630722,-2.0748598375,4.0,-87.3032291607,13.0872,17.6719,155.1131,55.2911,122.9647,69.0437,122.0277,173.8336,0.0,729.033,0.93,128,1nc3,453,ligand_decoy_484
2067,-2.3779892498,-27.634961905100003,-0.5920657931000001,3.5,19.0,3.5,0.0,-0.1284927782,-4.4069912925,4.0,-85.18239417,13.0872,17.6719,147.4419,55.2808,111.3043,71.0534,111.4945,176.5295,0.0,703.8635,-2.3,128,1nc3,226,ligand_decoy_479
2068,5.7858938133,-15.9330238129,-0.4359791211,0.5,13.0,0.5,5.0,-0.0987130842,-4.0387866474,1.0,-45.5760026118,0.0,11.9306,47.7269,50.2589,63.2034,149.7661,57.5702,45.0279,0.0,425.484,5.63,58,1enu,481,ligand_decoy_0
2069,4.2204501157,-14.551246011300002,-0.309019337,0.5,13.0,0.5,5.0,-0.07268885900000001,-0.2877261223,1.0,-37.4313369867,0.0,11.646,57.5162,44.4103,69.3767,125.9275,55.7281,48.0847,0.0,412.6895,4.24,58,1enu,381,ligand_decoy_48
2070,3.7209580955,-13.1747713424,-0.3869233099,0.5,13.0,0.5,5.0,-0.0675617639,-0.6537009578,1.0,-19.5386846153,0.0,17.8184,45.9622,54.2356,38.776,108.5246,65.0673,44.7382,0.0,375.1223,3.75,58,1enu,268,ligand_decoy_149
2071,3.4390925583,-12.8190800367,-0.3621166781,0.5,13.0,0.5,5.0,-0.0626693856,-0.4112458383,1.0,-19.6705221079,0.0,10.3709,25.2004,56.769,46.5627,107.4164,60.6236,38.8142,0.0,345.7572,3.47,58,1enu,144,ligand_decoy_129
2072,3.1282541661,-8.1698756764,-0.1335465243,0.5,13.0,0.5,5.0,-0.032053513,-1.8570426471,1.0,-24.6445745194,0.0,0.0,68.5384,12.6531,46.3403,86.8718,34.5223,22.2328,0.0,271.1587,3.18,58,1enu,10,ligand_decoy_136
2073,2.8143497857,-9.2474678401,-0.2107903562,0.5,13.0,0.5,5.0,-0.0528626243,-1.1018413431,1.0,-12.9204190151,0.1094,11.7051,36.1037,44.2381,32.6158,89.5543,52.9612,14.3442,0.0,281.6318,2.81,58,1enu,151,ligand_decoy_263
2074,2.5864764474,-7.3743177526,-0.14032397189999998,0.5,13.0,0.5,5.0,-0.027190474300000003,-1.4457234598,1.0,-16.2389624919,11.5627,0.0,25.9064,35.2753,41.12600000000001,66.3909,33.3587,15.805,0.0,229.425,2.6,58,1enu,215,ligand_decoy_463
2075,2.4172016252,-8.0646418661,-0.2682226232,0.5,13.0,0.5,5.0,-0.0479922507,-0.1404780048,1.0,-14.5175641505,5.4588,5.6461,26.3629,35.6235,43.298,87.126,53.9464,7.6844,0.0,265.1461,2.47,58,1enu,107,ligand_decoy_420
2076,2.2384134377,-8.7571591147,-0.16979560010000005,0.5,13.0,0.5,5.0,-0.0380901357,-0.5330711924,1.0,-15.7949589902,0.0,3.0421,36.3651,45.8311,41.7447,88.2072,59.7983,0.0002,0.0,274.9887,2.37,58,1enu,206,ligand_decoy_459
2077,1.9682544009,-6.547645182999999,-0.1316321154,0.5,13.0,0.5,5.0,-0.0315254002,-1.3516827069,1.0,-18.745341831300003,0.0,0.0,16.4619,71.5749,24.9119,56.7618,56.8449,4.1319,0.0,230.6873,2.1,58,1enu,325,ligand_decoy_500
2078,1.3149641975,-4.5286919533,-0.0984270231,0.5,13.0,0.5,5.0,-0.0176257647,-0.3231903638,1.0,-8.3802919527,0.0,0.0,39.7377,22.5722,7.1571,46.8234,14.4155,24.8309,0.0,155.5368,1.34,58,1enu,9,ligand_decoy_343
2079,5.9328045254,-53.1070598425,-1.3560543073,9.5,33.0,9.5,0.0,-0.2745966513,-6.253222297000001,14.0,-85.6771845193,56.3166,170.3741,95.2796,37.1958,66.031,116.3952,33.597,117.4985,0.0,692.6878,5.7,85,2jgb,496,ligand_decoy_204
2080,5.2218766778,-52.6652274712,-1.0998389154,9.5,33.0,9.5,0.0,-0.2406727388,-7.1459089666,14.0,-92.5739709423,60.5145,141.5951,80.5502,30.7084,69.9673,99.6595,19.7235,143.8889,0.0,646.6074,5.27,85,2jgb,20,ligand_decoy_4
2081,5.0222206998,-50.6755258227,-1.2450626005,9.5,33.0,9.5,0.0,-0.2615698689,-5.5837879787,14.0,-75.9217601844,51.8755,145.4153,79.1774,29.8196,62.4541,99.6892,22.8617,130.3807,0.0,621.6735,5.09,85,2jgb,64,ligand_decoy_469
2082,4.8092152038,-39.740847610100005,-0.2706651449,9.5,33.0,9.5,0.0,-0.0510729087,-4.6990523407,14.0,-71.6534131717,83.8793,120.6193,58.2074,29.7194,68.8421,101.521,17.2988,138.2781,0.0,618.3654,4.91,85,2jgb,260,ligand_decoy_133
2083,4.6057744174,-43.564523645200005,-0.2837946159,9.5,33.0,9.5,0.0,-0.0569334938,-3.5340134992000003,14.0,-69.2343484819,62.5211,146.0164,77.0021,36.8291,72.2004,114.9808,23.7455,136.7445,0.0,670.0399,4.71,85,2jgb,131,ligand_decoy_211
2084,4.443115675,-46.3472160025,-0.5735598404,9.5,33.0,9.5,0.0,-0.1164708771,-7.493685915199999,14.0,-80.6721568251,118.2961,169.0166,146.0899,29.4126,71.5842,116.4884,57.371,126.3324,0.0,834.5912,4.58,85,2jgb,272,ligand_decoy_51
2085,4.2379071777,-37.8379765078,-0.5335919703,9.5,33.0,9.5,0.0,-0.1068988326,-6.476870732899999,14.0,-75.1544269558,123.6649,116.2434,112.2544,21.6842,61.1421,82.4799,12.5004,125.303,0.0,655.2723,4.41,85,2jgb,436,ligand_decoy_230
2086,4.0511312841,-43.41508239260001,-0.5427899349,9.5,33.0,9.5,0.0,-0.0979135801,-4.4994770466,14.0,-70.5124988163,117.8866,148.6704,120.0422,27.8335,58.4747,109.5079,40.3515,120.095,0.0,742.8618,4.12,85,2jgb,397,ligand_decoy_16
2087,3.763903935,-42.9513040005,-0.5436994625,9.5,33.0,9.5,0.0,-0.0925077588,-3.0142038060000003,14.0,-60.5301766848,92.9019,148.8412,96.1933,25.9843,52.9061,99.1541,33.8747,121.6285,0.0,671.4841,3.8,85,2jgb,132,ligand_decoy_223
2088,3.3451398242000003,-44.565400089799994,-0.5423645107,9.5,33.0,9.5,0.0,-0.1086518737,-8.8944097635,14.0,-79.55781681239999,111.0649,164.0794,105.9141,29.5132,64.9535,103.8383,31.3948,111.4381,0.0,722.1963,3.46,85,2jgb,237,ligand_decoy_292
2089,-0.0327796681,-50.938819393100005,-1.0083727124,9.5,33.0,9.5,0.0,-0.1922844035,-8.457374416799999,14.0,-82.6882714485,101.8641,187.4578,120.3768,20.859,51.5715,95.0425,39.089,104.1005,0.0,720.3612,-0.03,85,2jgb,475,ligand_decoy_448
2090,4.089793542,-22.0459881521,-0.4669544038,2.0,12.0,2.0,6.0,-0.0786961421,-3.7778695846,2.0,-42.279287797399995,50.8408,102.9291,19.7385,6.4023,7.8376,94.4161,23.4456,64.839,0.0,370.449,3.54,86,3c2r,478,ligand_decoy_1
2091,3.4040610759,-21.001593745799997,-1.1304181135,2.0,12.0,2.0,6.0,-0.2546530582,-2.9295077157,2.0,-30.5346385825,27.7016,92.4903,22.7273,7.3137,9.2355,111.3586,23.8389,67.4889,0.0,362.1548,3.3,86,3c2r,26,ligand_decoy_171
2092,3.0963253464,-19.0874855767,-0.9167744812,2.0,12.0,2.0,6.0,-0.1625487189,-2.5353228548,2.0,-24.1945123903,92.524,112.0202,0.0,0.0,14.4958,94.8183,38.316,16.7271,0.0,368.9014,3.16,86,3c2r,166,ligand_decoy_165
2093,2.8471954679,-16.5877076473,-0.4825557361,2.0,12.0,2.0,6.0,-0.0868012066,-2.4501646658,2.0,-21.740005463699998,64.6598,88.7266,17.2933,6.2623,5.1769,98.0756,13.1002,51.8873,0.0,345.182,2.85,86,3c2r,30,ligand_decoy_78
2094,2.654793706,-17.6114396403,-0.6345495339,2.0,12.0,2.0,6.0,-0.122786226,-2.819755607,2.0,-24.117759996700002,103.261,97.9674,0.0,0.0,11.9062,95.3622,34.9817,18.1753,0.0,361.6538,2.69,86,3c2r,361,ligand_decoy_275
2095,2.4475681112,-17.5580415683,-0.7136490955,2.0,12.0,2.0,6.0,-0.122566179,-1.8844751731,2.0,-25.2841924692,96.1876,97.5142,10.5289,0.0,4.1786,69.7263,2.7846,34.4711,0.0,315.3913,2.48,86,3c2r,244,ligand_decoy_441
2096,2.318708588,-15.083334327100001,-0.8017192398,2.0,12.0,2.0,6.0,-0.1441381199,-0.9682654792,2.0,-20.9897332125,64.086,67.798,18.0328,2.7687,4.3343,95.804,11.4433,53.1058,0.0,317.3729,2.34,86,3c2r,401,ligand_decoy_472
2097,2.2219465872,-12.854712980899999,-0.5588166914,2.0,12.0,2.0,6.0,-0.0936446683,-1.9367730101,2.0,-18.022311398699998,91.3446,93.9872,11.0528,0.0003,3.1449,63.1664,3.095,46.813,0.0,312.6042,2.22,86,3c2r,468,ligand_decoy_385
2098,2.1052703329,-14.5276276333,-0.590239403,2.0,12.0,2.0,6.0,-0.0947449033,-1.9439465423,2.0,-17.892160933099998,74.0349,92.3944,17.0183,0.0,0.2029,77.4689,8.5196,39.5604,0.0,309.1994,2.12,86,3c2r,111,ligand_decoy_324
2099,1.9372277739,-14.1804008022,-0.6179066458,2.0,12.0,2.0,6.0,-0.1166909241,-1.7501144749000002,2.0,-15.538501546600001,80.0519,92.1306,15.5727,0.0,0.7965,70.1058,4.8551,39.1842,0.0,302.6968,1.96,86,3c2r,494,ligand_decoy_261
2100,0.7320743643000001,-17.038862676500006,-0.651192422,2.0,12.0,2.0,6.0,-0.1348227969,-1.4752977766,2.0,-23.1071061304,87.3394,80.12100000000002,0.0,2.1739,7.4074,90.4119,13.5563,32.4416,0.0,313.4515,0.75,86,3c2r,28,ligand_decoy_201
2101,4.1307882981,-10.3606342688,-0.2974375299,4.5,15.0,4.5,7.0,-0.0492318488,-1.6247096896000002,6.0,-29.5212267938,0.000100000000003,46.2457,52.4734,11.8185,80.1671,132.2722,149.2842,42.8925,0.0,515.1537,4.48,81,2nn1,16,ligand_decoy_49
2102,3.393711532,-8.5323297599,-0.2668216573,4.5,15.0,4.5,7.0,-0.047163407,-2.6764903402,6.0,-35.7386254392,0.0,21.7825,51.7809,11.479,96.0779,145.6307,117.9392,59.1537,0.0,503.8439,4.4,81,2nn1,210,ligand_decoy_54
2103,3.1393812094,-7.6909287111,-0.3097014827,4.5,15.0,4.5,7.0,-0.0509115409,-1.6819805888,6.0,-27.6090623732,0.0,3.4295,55.5731,13.6039,94.4511,150.941,108.2863,63.3451,0.0,489.63,3.87,81,2nn1,486,ligand_decoy_242
2104,2.8936033802,-3.4114253155000003,-0.1467640141,4.5,15.0,4.5,7.0,-0.0265009937,-0.7864113035,6.0,-8.7150567887,0.0,8.6486,45.7961,2.4983,56.4464,105.1591,126.8082,28.0702,0.0,373.4269,3.05,81,2nn1,107,ligand_decoy_420
2105,2.7127027415,-8.8298846482,-0.4340353726,4.5,15.0,4.5,7.0,-0.079877061,-0.295963215,6.0,-16.4274547521,0.000100000000003,59.7219,35.9605,15.1022,55.2381,127.1975,196.3338,67.0573,0.0,556.6114,2.99,81,2nn1,409,ligand_decoy_344
2106,2.5348314165,-7.5980542073000015,-0.28597308120000003,4.5,15.0,4.5,7.0,-0.042219684400000006,-0.4150379816,6.0,-23.1240350796,0.0,44.5777,35.1502,5.7317,69.4073,108.3025,107.9449,43.1074,0.0,414.2217,2.7,81,2nn1,250,ligand_decoy_386
2107,2.3795955929,-8.8006990811,-0.260315601,4.5,15.0,4.5,7.0,-0.0528039451,-0.0,6.0,-16.3743280714,0.000100000000003,50.0128,0.0,6.5176,49.1099,107.2593,82.1802,36.3011,0.0,331.381,2.43,81,2nn1,385,ligand_decoy_398
2108,2.2424329629,-6.524540247999999,-0.34618527530000004,4.5,15.0,4.5,7.0,-0.073642396,-1.402946323,6.0,-30.916896896,0.0,33.1111,39.767,28.532,62.3706,99.0448,54.7895,17.8643,0.0,335.4793,2.36,81,2nn1,398,ligand_decoy_168
2109,2.0543954665,-10.0027938374,-0.3567548662,4.5,15.0,4.5,7.0,-0.071001832,-4.9066373456,6.0,-55.781863155699995,0.0,25.7105,55.2136,14.2168,90.7787,139.2405,99.7522,54.5211,0.0,479.4334,3.25,81,2nn1,35,ligand_decoy_360
2110,1.8462456743,-6.9018328342,-0.2413695543,4.5,15.0,4.5,7.0,-0.0491951743,-0.8359365483,6.0,-17.1883992828,16.367,29.3668,45.4119,28.8709,38.045,62.2856,54.6359,14.857,0.0,289.8401,1.86,81,2nn1,140,ligand_decoy_251
2111,-1.5178915409,-14.8695660015,-0.7832719663,4.5,15.0,4.5,7.0,-0.1536954946,-3.3944376871,6.0,-50.490114220500004,0.0,63.5483,45.9738,14.6355,58.9371,146.5734,118.0695,67.3059,0.0,515.0435,-1.23,81,2nn1,50,ligand_decoy_389
2112,5.2062019965,-25.5236989589,-0.5254355615,7.0,21.0,7.0,0.0,-0.1099281463,-11.0972195966,8.0,-101.71817806,42.3528,30.8193,141.2847,18.6626,30.2921,37.1769,27.2085,189.1679,0.0,516.9648,5.63,80,1w3k,481,ligand_decoy_0
2113,3.5687149111000003,-19.923290096800002,-0.2595674412,7.0,21.0,7.0,0.0,-0.0724541422,-4.025246422,8.0,-58.214541419899994,7.1219,12.1593,107.0972,21.8754,38.5815,42.6826,81.1161,126.6701,0.0,437.3041,3.67,80,1w3k,287,ligand_decoy_477
2114,3.38065541,-17.9208550619,-0.2401813005,7.0,21.0,7.0,0.0,-0.0344153508,-2.250127273,8.0,-53.7120130549,31.7407,20.8337,97.1667,22.8536,49.3672,43.7707,45.3273,130.8544,0.0,441.9143,3.49,80,1w3k,136,ligand_decoy_199
2115,3.2449304204,-18.1580657279,-0.2315041138,7.0,21.0,7.0,0.0,-0.0593906853,-3.9367801931,8.0,-54.2450989171,31.6562,19.1371,58.692,22.4892,48.7136,59.4699,59.4888,121.8518,0.0,421.4986,3.34,80,1w3k,208,ligand_decoy_179
2116,3.1487992210000004,-19.3594930083,-0.7711107021,7.0,21.0,7.0,0.0,-0.17174668350000002,-3.5778762012,8.0,-48.6960416899,2.1303,27.825,138.5553,15.432,31.1027,37.1633,58.1895,110.9284,0.0,421.3265,3.04,80,1w3k,180,ligand_decoy_81
2117,3.0272159186,-17.7365290249,-0.195548434,7.0,21.0,7.0,0.0,-0.0560606407,-2.5182325378,8.0,-50.307585233999994,30.3607,20.4489,99.666,21.6805,45.54600000000001,35.8141,43.715,110.9166,0.0,408.1478,3.12,80,1w3k,343,ligand_decoy_391
2118,2.9412435557,-17.6623878557,-0.5406188045,7.0,21.0,7.0,0.0,-0.13077393210000002,-2.8572662856,8.0,-44.9377562883,20.642,22.4964,109.3429,15.9393,40.5707,25.1898,39.0211,115.2776,0.0,388.4798,2.96,80,1w3k,302,ligand_decoy_221
2119,2.7890150411000003,-16.3235412238,-0.3721948307,7.0,21.0,7.0,0.0,-0.0795176509,-1.7254472062,8.0,-45.1785317157,41.0451,29.3343,91.7378,9.4874,50.6136,33.1505,32.0115,102.8364,0.0,390.2166,2.82,80,1w3k,90,ligand_decoy_130
2120,2.6569281619,-16.251248449400002,-0.5879215746,7.0,21.0,7.0,0.0,-0.1201163224,-1.609350409,8.0,-37.0794818337,0.0,23.767,116.1171,12.9766,38.9501,24.0402,55.5535,104.3458,0.0,375.7503,2.68,80,1w3k,64,ligand_decoy_469
2121,2.4029352447,-14.3356733003,-0.4295464138,7.0,21.0,7.0,0.0,-0.0811166591,-1.7145108703,8.0,-37.7704294137,18.7593,0.0,88.9363,19.2616,30.4419,28.4716,45.4997,106.9857,0.0,338.3561,2.72,80,1w3k,115,ligand_decoy_382
2122,1.0605972004000002,-26.8438709354,-0.5688361648,7.0,21.0,7.0,0.0,-0.131661455,-8.3492506559,8.0,-107.06417591600001,43.9558,34.0962,161.688,18.8592,40.6,37.0141,30.7169,140.5678,0.0,507.4980000000001,1.13,80,1w3k,431,ligand_decoy_91
2123,4.6677909969,-44.5811261154,-1.5092730334,8.0,22.0,8.0,0.0,-0.3010389658,-7.4263221936,8.0,-96.29759160649999,93.8914,222.9679,59.5411,8.374,24.994,4.9776,23.7571,130.6725,0.0,569.1756,3.25,66,3c2f,467,ligand_decoy_18
2124,3.7034496892,-34.2895279254,-1.2381897992,8.0,22.0,8.0,0.0,-0.2025679333,-5.2680425384,8.0,-72.9583725656,135.8382,172.9569,47.0385,3.9538,13.7493,0.0,12.7676,104.2033,0.0,490.5076,2.74,66,3c2f,246,ligand_decoy_220
2125,3.5666611391000003,-36.3151119047,-1.3478098797,8.0,22.0,8.0,0.0,-0.2090666547,-5.0468879685,8.0,-71.3852932371,131.066,210.0339,42.0795,3.6228,26.9158,0.0,18.7206,113.3679,0.0,545.8065,2.53,66,3c2f,289,ligand_decoy_352
2126,3.4554860598,-36.144311423299996,-1.3061476477,8.0,22.0,8.0,0.0,-0.2376360902,-5.0594159777,8.0,-66.4344704539,141.9799,198.7778,46.4511,2.5586,28.6318,0.0,18.2041,93.5663,0.0,530.1696,2.41,66,3c2f,46,ligand_decoy_57
2127,3.3829585686000003,-36.3975928552,-1.4455327524,8.0,22.0,8.0,0.0,-0.2315994675,-5.120640388,8.0,-70.2831658329,109.054,198.9532,41.8485,4.2984,12.68,0.0001,15.0439,113.8668,0.0,495.7449,2.53,66,3c2f,326,ligand_decoy_252
2128,3.3270079514,-41.6634422585,-1.2808715823,8.0,22.0,8.0,0.0,-0.2378194627,-8.934693034299999,8.0,-77.1289526962,116.821,182.5365,56.2937,0.0,45.1859,1.3213,11.6925,65.9705,0.0,479.8214,2.42,66,3c2f,51,ligand_decoy_127
2129,3.2287789706,-34.6467228856,-1.18605333,8.0,22.0,8.0,0.0,-0.2093160413,-5.5075416932,8.0,-59.2342392179,163.9211,180.7912,20.8464,3.45,31.1131,0.0,13.7777,85.1221,0.0,499.0216,2.2,66,3c2f,117,ligand_decoy_158
2130,3.1317529134,-36.4482843491,-1.4072152348,8.0,22.0,8.0,0.0,-0.2211105605,-4.6732481625,8.0,-58.956356531400004,129.8005,193.0914,39.7312,5.6132,14.1974,5.2446,15.2467,80.49,0.0,483.415,2.13,66,3c2f,95,ligand_decoy_406
2131,3.0130742314,-35.4615495917,-1.3359493464,8.0,22.0,8.0,0.0,-0.2286508377,-4.8553737295,8.0,-56.877161768,150.7871,194.7249,43.8342,2.5177,5.1485,0.0,20.4044,103.0396,0.0,520.4564,1.98,66,3c2f,122,ligand_decoy_446
2132,2.8497113386,-28.5196828733,-1.1395060546,8.0,22.0,8.0,0.0,-0.193934756,-4.4952888187,8.0,-47.6542218335,113.7522,165.4498,27.5774,1.8246,4.3201,0.0,9.9021,65.1971,0.0,388.0233,2.21,66,3c2f,90,ligand_decoy_130
2133,2.0952801991,-36.881872292800004,-1.4286991569,8.0,22.0,8.0,0.0,-0.26390236710000003,-4.8028998549,8.0,-63.4344376747,146.7544,180.8767,22.76,0.3484,26.8342,0.0001,28.0059,108.8099,0.0,514.3896,1.68,66,3c2f,9,ligand_decoy_343
2134,3.1093081194,-8.5523613718,0.0340926152,2.5,8.0,2.5,1.0,0.0061173066000000005,-2.5853982171000003,3.0,-32.4901816017,51.6756,8.476,17.9712,28.8788,29.0821,85.8155,77.2381,35.861,0.0,334.9983,3.88,19,3bu1,478,ligand_decoy_1
2135,2.4185145723,-7.3120811261,0.078996873,2.5,8.0,2.5,1.0,0.0118752031,-0.0,3.0,-14.7117482931,39.5859,4.9267,16.6117,28.1483,22.5093,73.1221,104.058,33.6769,0.0,322.6389,2.53,19,3bu1,356,ligand_decoy_101
2136,2.154113432,-6.6304782087000005,-0.0395644506,2.5,8.0,2.5,1.0,-0.0078776826,-0.6211706763,3.0,-12.75465761,42.4135,13.1894,15.03,23.361,22.7946,88.9,103.7614,32.187,0.0,341.6369,2.23,19,3bu1,189,ligand_decoy_184
2137,2.0260754176,-6.3378523732000005,-0.0006234665,2.5,8.0,2.5,1.0,-0.008809214899999999,-1.2553167907,3.0,-14.508534888599998,35.3005,23.0016,6.214,29.1218,8.35,87.8666,85.6282,32.0348,0.0,307.5175,2.09,19,3bu1,411,ligand_decoy_164
2138,1.9145189235,-6.0330506037000005,-0.0650458932,2.5,8.0,2.5,1.0,-0.0140610033,-0.6969035187999999,3.0,-14.032851953800002,49.7284,20.841,0.0,29.1694,12.2583,81.3189,71.3175,28.6666,0.0,293.3001,1.95,19,3bu1,153,ligand_decoy_265
2139,1.8350379471,-9.245678124500001,0.0308359196,2.5,8.0,2.5,1.0,0.0089999223,-1.9426702697,3.0,-30.1416566452,50.0465,7.3139,15.4055,30.7329,34.9601,82.5004,72.7083,35.4024,0.0,329.07,1.91,19,3bu1,375,ligand_decoy_113
2140,1.7600532644,-5.435300263099999,0.036381104,2.5,8.0,2.5,1.0,0.0006821457,-0.2835598991,3.0,-11.643948372799999,28.2743,17.9999,4.4747,13.0462,22.7904,80.5337,70.646,0.0739,0.0,237.8391,1.97,19,3bu1,209,ligand_decoy_218
2141,1.6479099783000002,-6.9231333838,0.0386622579,2.5,8.0,2.5,1.0,0.0072102067,-0.1501600728,3.0,-14.14755512,28.7356,6.2473,0.0,29.4905,17.3567,68.8922,36.7874,15.4183,0.0,202.928,1.7,19,3bu1,427,ligand_decoy_480
2142,1.484510411,-6.3879204006,0.054131562,2.5,8.0,2.5,1.0,0.0029779694,-0.5538436292,3.0,-6.0176033043,22.0307,22.6155,0.0,28.182,16.0916,70.2847,60.3985,7.8322,0.0,227.4352,1.51,19,3bu1,30,ligand_decoy_78
2143,1.3462108715,-4.675874056700001,0.0197895602,2.5,8.0,2.5,1.0,0.0006308014,-0.0,3.0,-5.8727170246,51.0983,19.6103,0.0,7.9098,12.0282,66.331,58.1492,31.5372,0.0,246.664,1.37,19,3bu1,213,ligand_decoy_327
2144,0.3625861117,-10.744425576400001,0.1373239978,2.5,8.0,2.5,1.0,0.0088605592,-1.8273729766,3.0,-39.7035863181,41.2428,7.3139,12.089,30.618,30.0683,79.9738,62.2346,30.446,0.0,293.9864,0.57,19,3bu1,136,ligand_decoy_199
2145,5.989517972200002,-30.2099739038,-0.7257370107,14.5,45.0,14.5,24.0,-0.1814214166,-7.867377065499999,14.0,-77.07917806479999,66.9877,77.4766,79.2259,12.4993,61.078,237.3719,276.1466,204.8347,0.0,1015.6207,6.88,43,3cda,481,ligand_decoy_0
2146,3.0104776768,-8.1716580571,-0.1088352462,14.5,45.0,14.5,24.0,-0.0173617083,-0.6094201665,14.0,-18.9700684975,34.3134,22.9257,21.4165,47.2771,60.4183,198.1744,74.94,60.2061,0.6436,520.3151,3.05,43,3cda,295,ligand_decoy_188
2147,2.795257041,-6.9475512659000005,-0.0263029514,14.5,45.0,14.5,24.0,-0.0057138871,-0.4361698285,14.0,-14.4575646685,41.5069,0.0,19.6059,27.623,62.99800000000001,197.4777,82.7462,68.4541,0.6731,501.0849,2.83,43,3cda,239,ligand_decoy_285
2148,2.6732629842,-6.9520328898,-0.070635087,14.5,45.0,14.5,24.0,-0.0110390245,-0.0312906834,14.0,-15.7040502396,31.5624,12.747,16.6212,30.6003,37.7745,184.7793,88.5525,45.4959,0.7117,448.8448,2.69,43,3cda,33,ligand_decoy_340
2149,2.5341492708,-8.6949664976,-0.0285400959,14.5,45.0,14.5,24.0,-0.0070561738,-0.4881595997,14.0,-18.5597028472,55.1667,15.8849,20.8963,28.4241,8.0933,152.541,62.0011,79.1164,0.0,422.1238,2.62,43,3cda,226,ligand_decoy_479
2150,2.3968326079,-9.358019452899999,-0.1933332942,14.5,45.0,14.5,24.0,-0.0333297856,-0.08909703029999999,14.0,-16.2411336223,43.1601,20.0441,37.9657,22.0815,14.9197,111.8232,96.5783,80.8829,0.7120000000000001,428.1675,2.4,43,3cda,191,ligand_decoy_175
2151,2.2556724574,-4.7593672234,-0.0810359752,14.5,45.0,14.5,24.0,-0.0175010714,-1.3316584299,14.0,-30.0054915616,32.1092,17.7119,21.521,8.0585,60.5011,134.9453,60.5386,66.8946,0.6612,402.9414,2.27,43,3cda,139,ligand_decoy_161
2152,2.1221185982,-9.0929728414,-0.08898700679999999,14.5,45.0,14.5,24.0,-0.0190193957,-1.1764372761,14.0,-18.403762873199998,50.6862,31.8383,27.9131,12.5617,0.0,117.0853,50.989,70.3056,0.6072,361.9864,2.39,43,3cda,159,ligand_decoy_19
2153,1.9620270708,-13.301181009,-0.1457151234,14.5,45.0,14.5,24.0,-0.0215939456,-1.1406356292,14.0,-21.7751836441,35.2258,43.0979,51.1157,8.6926,54.7673,107.6704,53.4354,102.5552,0.0,456.5603,1.98,43,3cda,495,ligand_decoy_425
2154,1.8109721402,-3.2759643823,-0.0410901098,14.5,45.0,14.5,24.0,-0.0090732713,-1.1743688343,14.0,-12.7735229728,52.0328,0.8222,26.7789,7.4877,26.1164,100.1003,32.022,45.1084,0.9224,291.3911,1.84,43,3cda,178,ligand_decoy_99
2155,0.8344182240000001,-7.0824547467,-0.101588365,14.5,45.0,14.5,24.0,-0.0173617083,-1.0797339545,14.0,-20.2813505752,15.334,26.6034,13.0652,12.9201,20.9764,66.9436,23.4342,60.4884,0.0,239.7653,0.84,43,3cda,130,ligand_decoy_470
2156,4.1143581221,-23.604955133,-0.4822256656,2.0,12.0,2.0,3.0,-0.0662194772,-3.9794473064,2.0,-46.9109617467,36.4584,94.0967,9.8442,6.3334,22.2906,98.3813,26.7438,61.9818,0.0,356.1302,3.76,29,3c2o,359,ligand_decoy_3
2157,3.5818370472,-22.922750753800006,-0.3655054019,2.0,12.0,2.0,3.0,-0.0585911812,-2.3768890148,2.0,-37.9985301339,47.7154,88.1045,9.2604,5.5059,22.0102,98.4154,20.0474,66.6151,0.0,357.6743,3.49,29,3c2o,56,ligand_decoy_65
2158,3.3131523253,-21.8316623741,-0.5521345975,2.0,12.0,2.0,3.0,-0.0950676389,-3.5563849442,2.0,-36.309287994099996,68.6751,96.28,9.653,4.1985,11.7771,64.925,21.4837,48.4558,0.0,325.4482,3.28,29,3c2o,11,ligand_decoy_140
2159,3.1506476158,-19.9471725312,-0.5411982616,2.0,12.0,2.0,3.0,-0.0982949949,-1.6500811087,2.0,-26.5071036717,74.5129,96.1352,0.0,0.0,13.0685,80.2914,34.7898,31.5948,0.0,330.3926,3.15,29,3c2o,340,ligand_decoy_286
2160,3.0150179799,-18.3574723193,-0.375106786,2.0,12.0,2.0,3.0,-0.0769504359,-1.2081533837,2.0,-27.411782902800002,75.5599,84.1883,0.0,0.0,19.775,91.1247,33.1461,26.7973,0.0,330.5913,3.02,29,3c2o,433,ligand_decoy_279
2161,2.9196349403,-18.5785462053,-0.6546324901,2.0,12.0,2.0,3.0,-0.1134268936,-2.698583059,2.0,-27.2269067483,67.6812,82.9923,4.1548,1.455,19.7893,65.7516,10.2446,48.6602,0.0,300.7290000000001,2.95,29,3c2o,367,ligand_decoy_300
